id,filename,accuracy
0,../data/models/dt_by_month/model_0.json,0.8472222222222222
1,../data/models/dt_by_month/model_1.json,0.8611111111111112
2,../data/models/dt_by_month/model_2.json,0.9444444444444444
3,../data/models/dt_by_month/model_3.json,0.8333333333333334
