feature,value
pct_dos_total_to_GTM,7.1385275320637145e-06
pct_dos_total_to_VUT,0.0
pct_dos_total_to_NLD,1.9200474279778126e-05
pct_dos_total_to_PRY,-1.7934114198833215e-05
pct_dos_total_to_HRV,0.0
pct_dos_total_to_MOZ,0.0
pct_dos_total_to_AUT,0.00020795846727809385
pct_dos_total_to_HTI,8.568232767872696e-05
pct_dos_total_to_BRA,1.5949761982433138e-06
pct_dos_total_to_IDN,0.00014205177128637366
pct_dos_total_to_PHL,6.735676141045547e-05
pct_dos_total_to_ISR,0.0006783696983230537
pct_dos_total_to_PER,0.00014801392896038248
pct_dos_total_to_HND,0.0005964311247205243
pct_dos_total_to_KGZ,2.2955607037045734e-06
pct_dos_total_to_ARE,0.00044884270467083386
pct_dos_total_to_DZA,0.0
pct_dos_total_to_MDG,0.0
pct_dos_total_to_EGY,0.00011429122396027987
pct_dos_total_to_GBR,0.0006021412233683069
pct_dos_total_to_IRQ,0.0001269352594864379
pct_dos_total_to_KWT,0.00011828614184059049
pct_dos_total_to_JOR,4.7391983451259374e-05
pct_dos_total_to_BIH,5.647525982146183e-05
pct_dos_total_to_SAU,3.936787724410802e-05
pct_dos_total_to_HUN,0.0
pct_dos_total_to_ZAF,0.00035532545545809347
pct_dos_total_to_KEN,-2.1503664771949623e-05
pct_dos_total_to_BHR,2.8771425896271954e-05
pct_dos_total_to_GIB,0.00016153437493515954
pct_dos_total_to_SEN,0.0002941496963274285
pct_dos_total_to_TZA,0.00032986356491218193
pct_dos_total_to_JPN,0.0014752417742280367
pct_dos_total_to_AFG,0.0009177348565923191
pct_dos_total_to_COL,0.0005840584182965917
pct_dos_total_to_GUY,0.0
pct_dos_total_to_ECU,3.7513166630045006e-05
pct_dos_total_to_KOR,0.00023352838449242208
pct_dos_total_to_SLV,0.00035475859505581305
pct_dos_total_to_CHN,5.826887932648516e-05
pct_dos_total_to_IND,0.00023814294247874896
pct_dos_total_to_ABW,0.00046946393964547773
pct_dos_total_to_UGA,2.390431687156528e-05
pct_dos_total_to_SDN,6.8521692585958185e-06
pct_dos_total_to_KAZ,1.7918122603817444e-06
pct_dos_total_to_GHA,2.1992691251618434e-05
pct_dos_total_to_LBR,0.0
pct_dos_total_to_PAK,6.770326756966407e-05
pct_dos_total_to_ARM,1.555238416662028e-05
pct_dos_total_to_MKD,5.958564785259235e-06
pct_dos_total_to_AZE,2.350618063701837e-06
pct_dos_total_to_GEO,9.886591333256174e-05
pct_dos_total_to_LKA,1.6956634853664704e-06
pct_dos_total_to_ZWE,7.828921385800981e-05
pct_dos_total_to_AUS,0.0003793103615203296
pct_dos_total_to_JAM,3.646095183880175e-05
pct_dos_total_to_NAM,0.0
pct_dos_total_to_MAR,3.1468857326770855e-07
pct_dos_total_to_BGD,3.945715944950899e-05
pct_dos_total_to_NGA,0.0
pct_dos_total_to_UZB,0.0
pct_dos_total_to_PAN,0.00032760594194559495
pct_dos_total_to_MEX,0.00013740909420546403
pct_dos_total_to_HKG,0.00016675675273552425
pct_dos_total_to_MWI,0.0
pct_dos_total_to_PRT,3.384900811997427e-05
pct_dos_total_to_GIN,0.0
pct_dos_total_to_COD,4.4789966377634546e-05
pct_dos_total_to_SLE,1.7137383318415965e-05
pct_dos_total_to_BOL,2.4350341489025238e-05
pct_dos_total_to_DOM,1.2067673289168355e-05
pct_dos_total_to_NIC,0.0
pct_dos_total_to_BEN,1.9109024820842826e-05
pct_dos_total_to_KHM,1.3937144267833947e-05
pct_dos_total_to_BRB,2.670274279677581e-05
pct_dos_total_to_COG,2.2814495551385787e-05
pct_dos_total_to_SGP,0.00010657937506634056
pct_dos_total_to_ZMB,0.0003823230239374946
pct_dos_total_to_VEN,4.738158399437759e-05
pct_dos_total_to_NPL,1.045227978658778e-05
pct_dos_total_to_SRB,4.059242349219015e-05
pct_dos_total_to_TJK,0.0
pct_dos_total_to_BGR,-8.507682152183988e-07
pct_dos_total_to_BLR,0.0
pct_dos_total_to_LUX,9.50262672876924e-07
pct_dos_total_to_MHL,0.0
pct_dos_total_to_IRL,2.5223641460810957e-05
pct_dos_total_to_TTO,0.0
pct_dos_total_to_CHL,0.0
pct_dos_total_to_CIV,9.670772482215112e-06
pct_dos_total_to_NOR,3.683985399823889e-06
pct_dos_total_to_RWA,2.7497618431365774e-05
pct_dos_total_to_SWE,9.369462079407767e-05
pct_dos_total_to_LTU,0.0
pct_dos_total_to_MLT,2.1096281108977716e-07
pct_dos_total_to_LAO,0.0
pct_dos_total_to_ESP,0.00015517426103105016
pct_dos_total_to_MUS,0.0
pct_dos_total_to_QAT,0.0
pct_dos_total_to_DEU,0.0011644482619740284
pct_dos_total_to_ALB,0.0
pct_dos_total_to_MDA,0.0
pct_dos_total_to_CZE,3.439995612919536e-05
pct_dos_total_to_BWA,3.886118392804253e-06
pct_dos_total_to_BMU,0.0
pct_dos_total_to_SSD,9.191363040101188e-06
pct_dos_total_to_POL,1.6053972556586633e-05
pct_dos_total_to_SVN,9.080787508723945e-06
pct_dos_total_to_XKS,3.799592415486147e-05
pct_dos_total_to_BFA,0.0
pct_dos_total_to_SVK,0.0
pct_dos_total_to_BDI,0.0
pct_dos_total_to_KNA,0.0
pct_dos_total_to_VNM,3.776944976061292e-05
pct_dos_total_to_TLS,1.6740413512681551e-06
pct_dos_total_to_ARG,4.9240357908810055e-05
pct_dos_total_to_ROU,0.0
pct_dos_total_to_URY,6.954808753941371e-05
pct_dos_total_to_MNG,8.288748744208817e-07
pct_dos_total_to_LBN,2.4295612937150017e-05
pct_dos_total_to_GRC,4.098806366508068e-05
pct_dos_total_to_IRN,0.0
pct_dos_total_to_CMR,1.1580672459536063e-05
pct_dos_total_to_TWN,0.0
pct_dos_total_to_NER,1.918794597031057e-06
pct_dos_total_to_STP,0.0
pct_dos_total_to_MNE,0.0
pct_dos_total_to_VGB,0.0
pct_dos_total_to_UMI,0.0
pct_dos_total_to_NZL,1.0918949714017072e-06
pct_dos_total_to_ISL,0.0
pct_dos_total_to_OMN,0.0
pct_dos_total_to_PLW,0.0
pct_dos_total_to_GMB,0.0
pct_dos_total_to_SWZ,0.0
pct_dos_total_to_WSM,0.0
pct_dos_total_to_SOM,0.0
pct_dos_total_to_TUN,0.0
pct_dos_total_to_SLB,0.0
pct_dos_total_to_TCA,0.0
pct_dos_total_to_ATA,0.0
pct_dos_total_to_GAB,0.0
pct_dos_total_to_NCL,0.0
pct_dos_total_to_CYP,3.557208988261227e-05
pct_dos_total_to_COK,0.0
pct_dos_total_to_PYF,0.0
pct_dos_total_to_CYM,0.0
pct_dos_total_to_TON,0.0
pct_dos_total_to_MCO,0.0
pct_dos_total_to_TKM,0.0
pct_dos_total_to_BLZ,6.065043415437029e-06
pct_dos_total_to_MSR,0.0
pct_dos_total_to_GRL,0.0
pct_dos_total_to_PNG,2.684207103838702e-06
pct_dos_total_to_KIR,0.0
pct_dos_total_to_BHS,0.0
pct_dos_total_to_AIA,0.0
pct_dos_total_to_DMA,0.0
pct_dos_total_to_MRT,0.0
pct_dos_total_to_DJI,0.00010692756126704863
pct_dos_total_to_LVA,0.0
pct_dos_total_to_TGO,1.666783571990399e-06
pct_dos_total_to_TUV,0.0
pct_dos_total_to_ATG,0.0
pct_dos_total_to_VCT,0.0
pct_dos_total_to_GNB,0.0
pct_dos_total_to_LCA,0.0
pct_dos_total_to_SYC,0.0
pct_dos_total_to_BRN,2.3502052535048217e-06
pct_dos_total_to_EST,7.168593074726561e-05
pct_dos_total_to_BTN,0.0
pct_dos_total_to_GRD,0.0
pct_dos_total_to_LIE,0.0
pct_dos_total_to_YEM,0.0
pct_dos_total_to_MDV,0.0
pct_dos_total_to_TCD,0.0
pct_dos_total_to_IMN,0.0
pct_dos_total_to_CUW,0.0
pct_dos_total_to_SYR,0.0
pct_dos_total_to_MMR,6.696165405072621e-07
pct_dos_total_to_SPM,0.0
pct_dos_total_to_AND,0.0
pct_dos_total_to_LSO,0.0
pct_dos_total_to_MAC,0.0
pct_dos_total_to_CUB,0.0
pct_dos_total_to_CAF,0.0
pct_dos_total_to_ERI,0.0
pct_dos_total_to_SUR,0.0
pct_dos_total_to_LBY,0.0
pct_dos_total_to_CPV,0.0
pct_dos_total_to_XWB,0.0
pct_dos_total_to_GNQ,0.0
pct_dos_total_to_TKL,0.0
pct_dos_total_to_XAC,0.0
pct_dos_total_to_COM,0.0
pct_dos_total_to_FLK,0.0
pct_usda_total_to_USA,0.9992409918945965
pct_usda_total_to_AGO,0.0
pct_usda_total_to_DNK,0.0
pct_usda_total_to_CHE,0.0
pct_usda_total_to_ETH,0.0
pct_usda_total_to_TUR,0.0
pct_usda_total_to_RUS,0.0
pct_usda_total_to_UKR,0.0
pct_usda_total_to_FIN,0.0
pct_usda_total_to_FJI,0.0
pct_usda_total_to_FRA,0.0
pct_usda_total_to_ITA,0.0
pct_usda_total_to_THA,0.0
pct_usda_total_to_BEL,4.467857667880235e-05
pct_usda_total_to_MYS,0.0
pct_usda_total_to_MLI,0.0
pct_usda_total_to_CAN,0.0004949967554285897
pct_usda_total_to_CRI,0.0
pct_usda_total_to_GTM,0.0
pct_usda_total_to_VUT,0.0
pct_usda_total_to_NLD,1.9112061063674847e-05
pct_usda_total_to_PRY,0.0
pct_usda_total_to_HRV,0.0
pct_usda_total_to_MOZ,0.0
pct_usda_total_to_AUT,0.0
pct_usda_total_to_HTI,0.0
pct_usda_total_to_BRA,0.0
pct_usda_total_to_IDN,0.0
pct_usda_total_to_PHL,4.169046714125258e-06
pct_usda_total_to_ISR,4.567892223631656e-05
pct_usda_total_to_PER,0.0
pct_usda_total_to_HND,0.0
pct_usda_total_to_KGZ,0.0
pct_usda_total_to_ARE,0.0
pct_usda_total_to_DZA,0.0
pct_usda_total_to_MDG,0.0
pct_usda_total_to_EGY,0.0
pct_usda_total_to_GBR,3.3784024301827844e-05
pct_usda_total_to_IRQ,0.0
pct_usda_total_to_KWT,0.0
pct_usda_total_to_JOR,0.0
pct_usda_total_to_BIH,0.0
pct_usda_total_to_SAU,0.0
pct_usda_total_to_HUN,0.0
pct_usda_total_to_ZAF,0.0
pct_usda_total_to_KEN,0.0
pct_usda_total_to_BHR,0.0
pct_usda_total_to_GIB,0.0
pct_usda_total_to_SEN,0.0
pct_usda_total_to_TZA,0.0
pct_usda_total_to_JPN,0.0
pct_usda_total_to_AFG,0.0
pct_usda_total_to_COL,0.0
pct_usda_total_to_GUY,0.0
pct_usda_total_to_ECU,0.0
pct_usda_total_to_KOR,0.0
pct_usda_total_to_SLV,0.0
pct_usda_total_to_CHN,0.0
pct_usda_total_to_IND,2.6906864617154026e-05
pct_usda_total_to_ABW,2.829497093237863e-06
pct_usda_total_to_UGA,0.0
pct_usda_total_to_SDN,0.0
pct_usda_total_to_KAZ,0.0
pct_usda_total_to_GHA,0.0
pct_usda_total_to_LBR,0.0
pct_usda_total_to_PAK,0.0
pct_usda_total_to_ARM,0.0
pct_usda_total_to_MKD,0.0
pct_usda_total_to_AZE,0.0
pct_usda_total_to_GEO,0.0
pct_usda_total_to_LKA,0.0
pct_usda_total_to_ZWE,0.0
pct_usda_total_to_AUS,5.238230407449602e-05
pct_usda_total_to_JAM,0.0
pct_usda_total_to_NAM,0.0
pct_usda_total_to_MAR,0.0
pct_usda_total_to_BGD,0.0
pct_usda_total_to_NGA,0.0
pct_usda_total_to_UZB,0.0
pct_usda_total_to_PAN,0.0
pct_usda_total_to_MEX,0.0
pct_usda_total_to_HKG,0.0
pct_usda_total_to_MWI,0.0
pct_usda_total_to_PRT,0.0
pct_usda_total_to_GIN,0.0
pct_usda_total_to_COD,0.0
pct_usda_total_to_SLE,0.0
pct_usda_total_to_BOL,0.0
pct_usda_total_to_DOM,0.0
pct_usda_total_to_NIC,0.0
pct_usda_total_to_BEN,0.0
pct_usda_total_to_KHM,0.0
pct_usda_total_to_BRB,0.0
pct_usda_total_to_COG,0.0
pct_usda_total_to_SGP,0.0
pct_usda_total_to_ZMB,0.0
pct_usda_total_to_VEN,0.0
pct_usda_total_to_NPL,0.0
pct_usda_total_to_SRB,0.0
pct_usda_total_to_TJK,0.0
pct_usda_total_to_BGR,0.0
pct_usda_total_to_BLR,0.0
pct_usda_total_to_LUX,0.0
pct_usda_total_to_MHL,0.0
pct_usda_total_to_IRL,0.0
pct_usda_total_to_TTO,0.0
pct_usda_total_to_CHL,0.0
pct_usda_total_to_CIV,0.0
pct_usda_total_to_NOR,0.0
pct_usda_total_to_RWA,0.0
pct_usda_total_to_SWE,2.8589447717728746e-05
pct_usda_total_to_LTU,0.0
pct_usda_total_to_MLT,0.0
pct_usda_total_to_LAO,0.0
pct_usda_total_to_ESP,0.0
pct_usda_total_to_MUS,0.0
pct_usda_total_to_QAT,0.0
pct_usda_total_to_DEU,5.8806054777052154e-06
pct_usda_total_to_ALB,0.0
pct_usda_total_to_MDA,0.0
pct_usda_total_to_CZE,0.0
pct_usda_total_to_BWA,0.0
pct_usda_total_to_BMU,0.0
pct_usda_total_to_SSD,0.0
pct_usda_total_to_POL,0.0
pct_usda_total_to_SVN,0.0
pct_usda_total_to_XKS,0.0
pct_usda_total_to_BFA,0.0
pct_usda_total_to_SVK,0.0
pct_usda_total_to_BDI,0.0
pct_usda_total_to_KNA,0.0
pct_usda_total_to_VNM,0.0
pct_usda_total_to_TLS,0.0
pct_usda_total_to_ARG,0.0
pct_usda_total_to_ROU,0.0
pct_usda_total_to_URY,0.0
pct_usda_total_to_MNG,0.0
pct_usda_total_to_LBN,0.0
pct_usda_total_to_GRC,0.0
pct_usda_total_to_IRN,0.0
pct_usda_total_to_CMR,0.0
pct_usda_total_to_TWN,0.0
pct_usda_total_to_NER,0.0
pct_usda_total_to_STP,0.0
pct_usda_total_to_MNE,0.0
pct_usda_total_to_VGB,0.0
pct_usda_total_to_UMI,0.0
pct_usda_total_to_NZL,0.0
pct_usda_total_to_ISL,0.0
pct_usda_total_to_OMN,0.0
pct_usda_total_to_PLW,0.0
pct_usda_total_to_GMB,0.0
pct_usda_total_to_SWZ,0.0
pct_usda_total_to_WSM,0.0
pct_usda_total_to_SOM,0.0
pct_usda_total_to_TUN,0.0
pct_usda_total_to_SLB,0.0
pct_usda_total_to_TCA,0.0
pct_usda_total_to_ATA,0.0
pct_usda_total_to_GAB,0.0
pct_usda_total_to_NCL,0.0
pct_usda_total_to_CYP,0.0
pct_usda_total_to_COK,0.0
pct_usda_total_to_PYF,0.0
pct_usda_total_to_CYM,0.0
pct_usda_total_to_TON,0.0
pct_usda_total_to_MCO,0.0
pct_usda_total_to_TKM,0.0
pct_usda_total_to_BLZ,0.0
pct_usda_total_to_MSR,0.0
pct_usda_total_to_GRL,0.0
pct_usda_total_to_PNG,0.0
pct_usda_total_to_KIR,0.0
pct_usda_total_to_BHS,0.0
pct_usda_total_to_AIA,0.0
pct_usda_total_to_DMA,0.0
pct_usda_total_to_MRT,0.0
pct_usda_total_to_DJI,0.0
pct_usda_total_to_LVA,0.0
pct_usda_total_to_TGO,0.0
pct_usda_total_to_TUV,0.0
pct_usda_total_to_ATG,0.0
pct_usda_total_to_VCT,0.0
pct_usda_total_to_GNB,0.0
pct_usda_total_to_LCA,0.0
pct_usda_total_to_SYC,0.0
pct_usda_total_to_BRN,0.0
pct_usda_total_to_EST,0.0
pct_usda_total_to_BTN,0.0
pct_usda_total_to_GRD,0.0
pct_usda_total_to_LIE,0.0
pct_usda_total_to_YEM,0.0
pct_usda_total_to_MDV,0.0
pct_usda_total_to_TCD,0.0
pct_usda_total_to_IMN,0.0
pct_usda_total_to_CUW,0.0
pct_usda_total_to_SYR,0.0
pct_usda_total_to_MMR,0.0
pct_usda_total_to_SPM,0.0
pct_usda_total_to_AND,0.0
pct_usda_total_to_LSO,0.0
pct_usda_total_to_MAC,0.0
pct_usda_total_to_CUB,0.0
pct_usda_total_to_CAF,0.0
pct_usda_total_to_ERI,0.0
pct_usda_total_to_SUR,0.0
pct_usda_total_to_LBY,0.0
pct_usda_total_to_CPV,0.0
pct_usda_total_to_XWB,0.0
pct_usda_total_to_GNQ,0.0
pct_usda_total_to_TKL,0.0
pct_usda_total_to_XAC,0.0
pct_usda_total_to_COM,0.0
pct_usda_total_to_FLK,0.0
pct_doc_total_to_USA,0.9940563398621723
pct_doc_total_to_AGO,0.0
pct_doc_total_to_DNK,0.00011325348618517772
pct_doc_total_to_CHE,0.0001641071561879186
pct_doc_total_to_ETH,0.0
pct_doc_total_to_TUR,0.0
pct_doc_total_to_RUS,-1.3106861291372456e-06
pct_doc_total_to_UKR,0.0
pct_doc_total_to_FIN,0.0006733649988442599
pct_doc_total_to_FJI,0.0
pct_doc_total_to_FRA,7.333600960648874e-06
pct_doc_total_to_ITA,0.0
pct_doc_total_to_THA,0.0
pct_doc_total_to_BEL,0.0
pct_doc_total_to_MYS,0.0
pct_doc_total_to_MLI,0.0
pct_doc_total_to_CAN,0.0019563874432649963
pct_doc_total_to_CRI,0.0
pct_doc_total_to_GTM,0.0
pct_doc_total_to_VUT,0.0
pct_doc_total_to_NLD,0.00031872837755026937
pct_doc_total_to_PRY,0.0
pct_doc_total_to_HRV,0.0
pct_doc_total_to_MOZ,0.0
pct_doc_total_to_AUT,0.00015603406299252923
pct_doc_total_to_HTI,0.0
pct_doc_total_to_BRA,0.0
pct_doc_total_to_IDN,0.00011702554724439693
pct_doc_total_to_PHL,0.0
pct_doc_total_to_ISR,0.0
pct_doc_total_to_PER,4.681021889775877e-05
pct_doc_total_to_HND,0.0
pct_doc_total_to_KGZ,0.0
