feature,value
pct_total_to_SYC,0.0
pct_total_to_BRN,0.0
pct_total_to_EST,0.0
pct_total_to_BTN,0.0
pct_total_to_GRD,0.0
pct_total_to_LIE,0.0
pct_total_to_YEM,0.0
pct_total_to_MDV,0.0
pct_total_to_TCD,2.8686535176640184e-06
pct_total_to_IMN,0.0
pct_total_to_CUW,0.0
pct_total_to_SYR,0.0
pct_total_to_MMR,0.0
pct_total_to_SPM,0.0
pct_total_to_AND,1.8029810698737604e-07
pct_total_to_LSO,1.2687452053349217e-07
pct_total_to_MAC,0.0
pct_total_to_CUB,0.0
pct_total_to_CAF,0.0
pct_total_to_ERI,0.0
pct_total_to_SUR,0.0
pct_total_to_LBY,0.0
pct_total_to_CPV,0.0
pct_total_to_XWB,0.0
pct_total_to_GNQ,2.1081724218527136e-07
pct_total_to_TKL,0.0
pct_total_to_XAC,0.0
pct_total_to_COM,0.0
pct_total_to_FLK,0.0
pct_dos_total_to_USA,0.9489886387548773
pct_dos_total_to_AGO,0.0
pct_dos_total_to_DNK,0.0
pct_dos_total_to_CHE,0.0
pct_dos_total_to_ETH,0.0004919000852058147
pct_dos_total_to_TUR,0.0010115743546131011
pct_dos_total_to_RUS,0.0005594753243268044
pct_dos_total_to_UKR,2.4981278036964186e-05
pct_dos_total_to_FIN,0.0
pct_dos_total_to_FJI,0.0
pct_dos_total_to_FRA,3.5803258405765795e-05
pct_dos_total_to_ITA,0.006193297680788225
pct_dos_total_to_THA,0.0003477325860353875
pct_dos_total_to_BEL,3.216857065448765e-06
pct_dos_total_to_MYS,5.1901512223971345e-05
pct_dos_total_to_MLI,0.0
pct_dos_total_to_CAN,-0.0004821745233737126
pct_dos_total_to_CRI,0.0
pct_dos_total_to_GTM,0.0
pct_dos_total_to_VUT,0.0
pct_dos_total_to_NLD,0.00013123404458795237
pct_dos_total_to_PRY,0.0
pct_dos_total_to_HRV,0.0
pct_dos_total_to_MOZ,0.0
pct_dos_total_to_AUT,0.0
pct_dos_total_to_HTI,0.0
pct_dos_total_to_BRA,0.0
pct_dos_total_to_IDN,5.446991449766078e-05
pct_dos_total_to_PHL,6.014180585216373e-05
pct_dos_total_to_ISR,0.00016709371697654554
pct_dos_total_to_PER,0.00016812590925583334
pct_dos_total_to_HND,0.0
pct_dos_total_to_KGZ,0.0
pct_dos_total_to_ARE,0.0
pct_dos_total_to_DZA,1.126119580625796e-05
pct_dos_total_to_MDG,0.0
pct_dos_total_to_EGY,0.0
pct_dos_total_to_GBR,0.0009652275496248688
pct_dos_total_to_IRQ,0.0
pct_dos_total_to_KWT,0.0
pct_dos_total_to_JOR,0.00040709870862399097
pct_dos_total_to_BIH,0.0001424174056584906
pct_dos_total_to_SAU,0.0
pct_dos_total_to_HUN,1.6672185990658763e-05
pct_dos_total_to_ZAF,0.00013369573911109915
pct_dos_total_to_KEN,0.000792547480300328
pct_dos_total_to_BHR,3.389879146794276e-05
pct_dos_total_to_GIB,0.0
pct_dos_total_to_SEN,0.0
pct_dos_total_to_TZA,6.934923747312885e-05
pct_dos_total_to_JPN,0.004141560798750643
pct_dos_total_to_AFG,0.00017966071467886738
pct_dos_total_to_COL,0.0045657280312956985
pct_dos_total_to_GUY,0.0
pct_dos_total_to_ECU,0.0
pct_dos_total_to_KOR,0.00035411204625937953
pct_dos_total_to_SLV,0.00030069182065597407
pct_dos_total_to_CHN,-5.270045230495752e-06
pct_dos_total_to_IND,0.00032110248604595904
pct_dos_total_to_ABW,0.0
pct_dos_total_to_UGA,6.3470230838979485e-06
pct_dos_total_to_SDN,0.0
pct_dos_total_to_KAZ,0.0
pct_dos_total_to_GHA,0.0
pct_dos_total_to_LBR,0.0
pct_dos_total_to_PAK,0.00016470578904613224
pct_dos_total_to_ARM,0.0
pct_dos_total_to_MKD,0.00015085610226011102
pct_dos_total_to_AZE,-0.00011587198064520132
pct_dos_total_to_GEO,0.00024189250198928142
pct_dos_total_to_LKA,0.0
pct_dos_total_to_ZWE,0.0
pct_dos_total_to_AUS,0.0005715921982082641
pct_dos_total_to_JAM,0.0
pct_dos_total_to_NAM,0.0
pct_dos_total_to_MAR,0.0
pct_dos_total_to_BGD,-2.1194664945844582e-05
pct_dos_total_to_NGA,0.0009514846425919209
pct_dos_total_to_UZB,0.0
pct_dos_total_to_PAN,0.0
pct_dos_total_to_MEX,0.0006918672056101693
pct_dos_total_to_HKG,9.622058194176997e-05
pct_dos_total_to_MWI,0.0
pct_dos_total_to_PRT,0.00010298881983044164
pct_dos_total_to_GIN,0.0
pct_dos_total_to_COD,0.0
pct_dos_total_to_SLE,7.15417145338741e-05
pct_dos_total_to_BOL,0.00031105093275597435
pct_dos_total_to_DOM,0.0006392096668135272
pct_dos_total_to_NIC,0.0
pct_dos_total_to_BEN,0.0
pct_dos_total_to_KHM,0.0
pct_dos_total_to_BRB,0.0
pct_dos_total_to_COG,0.0
pct_dos_total_to_SGP,8.745067369878903e-05
pct_dos_total_to_ZMB,0.0
pct_dos_total_to_VEN,9.642938928088857e-05
pct_dos_total_to_NPL,0.0
pct_dos_total_to_SRB,0.0
pct_dos_total_to_TJK,0.000409986010106286
pct_dos_total_to_BGR,0.0
pct_dos_total_to_BLR,1.294605502535282e-05
pct_dos_total_to_LUX,0.0
pct_dos_total_to_MHL,0.0
pct_dos_total_to_IRL,0.0
pct_dos_total_to_TTO,0.0
pct_dos_total_to_CHL,0.0
pct_dos_total_to_CIV,0.0
pct_dos_total_to_NOR,0.0
pct_dos_total_to_RWA,0.0
pct_dos_total_to_SWE,0.0
pct_dos_total_to_LTU,0.0
pct_dos_total_to_MLT,0.0
pct_dos_total_to_LAO,0.0
pct_dos_total_to_ESP,0.0
pct_dos_total_to_MUS,0.0
pct_dos_total_to_QAT,0.0
pct_dos_total_to_DEU,0.020538085856534067
pct_dos_total_to_ALB,0.0
pct_dos_total_to_MDA,0.0
pct_dos_total_to_CZE,0.0
pct_dos_total_to_BWA,0.0
pct_dos_total_to_BMU,0.0
pct_dos_total_to_SSD,0.0
pct_dos_total_to_POL,2.0625124927765937e-05
pct_dos_total_to_SVN,0.0
pct_dos_total_to_XKS,0.0
pct_dos_total_to_BFA,0.0
pct_dos_total_to_SVK,0.0
pct_dos_total_to_BDI,0.0
pct_dos_total_to_KNA,0.0
pct_dos_total_to_VNM,0.0
pct_dos_total_to_TLS,0.0
pct_dos_total_to_ARG,0.0
pct_dos_total_to_ROU,0.0
pct_dos_total_to_URY,0.0
pct_dos_total_to_MNG,0.0
pct_dos_total_to_LBN,0.0001656058206802641
pct_dos_total_to_GRC,0.001113677543315557
pct_dos_total_to_IRN,0.0
pct_dos_total_to_CMR,0.0
pct_dos_total_to_TWN,0.0
pct_dos_total_to_NER,0.0007200253073054962
pct_dos_total_to_STP,0.0
pct_dos_total_to_MNE,0.0
pct_dos_total_to_VGB,0.0
pct_dos_total_to_UMI,0.0
pct_dos_total_to_NZL,0.00015460383398463614
pct_dos_total_to_ISL,0.0
pct_dos_total_to_OMN,0.0001138972032361199
pct_dos_total_to_PLW,0.0
pct_dos_total_to_GMB,0.0020694286958659164
pct_dos_total_to_SWZ,0.0
pct_dos_total_to_WSM,0.0
pct_dos_total_to_SOM,0.0
pct_dos_total_to_TUN,0.0
pct_dos_total_to_SLB,0.0
pct_dos_total_to_TCA,0.0
pct_dos_total_to_ATA,0.0
pct_dos_total_to_GAB,0.0
pct_dos_total_to_NCL,0.0
pct_dos_total_to_CYP,0.0
pct_dos_total_to_COK,0.0
pct_dos_total_to_PYF,0.0
pct_dos_total_to_CYM,0.0
pct_dos_total_to_TON,0.0
pct_dos_total_to_MCO,0.0
pct_dos_total_to_TKM,0.0
pct_dos_total_to_BLZ,0.0
pct_dos_total_to_MSR,0.0
pct_dos_total_to_GRL,0.0
pct_dos_total_to_PNG,0.0
pct_dos_total_to_KIR,0.0
pct_dos_total_to_BHS,0.0
pct_dos_total_to_AIA,0.0
pct_dos_total_to_DMA,0.0
pct_dos_total_to_MRT,0.0
pct_dos_total_to_DJI,0.0
pct_dos_total_to_LVA,2.5998565792390757e-05
pct_dos_total_to_TGO,0.0
pct_dos_total_to_TUV,0.0
pct_dos_total_to_ATG,0.0
pct_dos_total_to_VCT,0.0
pct_dos_total_to_GNB,0.0
pct_dos_total_to_LCA,0.0
pct_dos_total_to_SYC,0.0
pct_dos_total_to_BRN,0.0
pct_dos_total_to_EST,0.0
pct_dos_total_to_BTN,0.0
pct_dos_total_to_GRD,0.0
pct_dos_total_to_LIE,0.0
pct_dos_total_to_YEM,0.0
pct_dos_total_to_MDV,0.0
pct_dos_total_to_TCD,0.0003556529004170133
pct_dos_total_to_IMN,0.0
pct_dos_total_to_CUW,0.0
pct_dos_total_to_SYR,0.0
pct_dos_total_to_MMR,0.0
pct_dos_total_to_SPM,0.0
pct_dos_total_to_AND,0.0
pct_dos_total_to_LSO,1.5729780867191964e-05
pct_dos_total_to_MAC,0.0
pct_dos_total_to_CUB,0.0
pct_dos_total_to_CAF,0.0
pct_dos_total_to_ERI,0.0
pct_dos_total_to_SUR,0.0
pct_dos_total_to_LBY,0.0
pct_dos_total_to_CPV,0.0
pct_dos_total_to_XWB,0.0
pct_dos_total_to_GNQ,0.0
pct_dos_total_to_TKL,0.0
pct_dos_total_to_XAC,0.0
pct_dos_total_to_COM,0.0
pct_dos_total_to_FLK,0.0
pct_usda_total_to_USA,0.9995940008085686
pct_usda_total_to_AGO,0.0
pct_usda_total_to_DNK,0.0
pct_usda_total_to_CHE,0.0
pct_usda_total_to_ETH,0.0
pct_usda_total_to_TUR,0.0
pct_usda_total_to_RUS,0.0
pct_usda_total_to_UKR,0.0
pct_usda_total_to_FIN,0.0
pct_usda_total_to_FJI,0.0
pct_usda_total_to_FRA,0.0
pct_usda_total_to_ITA,0.0
pct_usda_total_to_THA,0.0
pct_usda_total_to_BEL,0.0
pct_usda_total_to_MYS,0.0
pct_usda_total_to_MLI,0.0
pct_usda_total_to_CAN,0.0003104116291864319
pct_usda_total_to_CRI,0.0
pct_usda_total_to_GTM,0.0
pct_usda_total_to_VUT,0.0
pct_usda_total_to_NLD,0.0
pct_usda_total_to_PRY,0.0
pct_usda_total_to_HRV,0.0
pct_usda_total_to_MOZ,0.0
pct_usda_total_to_AUT,0.0
pct_usda_total_to_HTI,0.0
pct_usda_total_to_BRA,0.0
pct_usda_total_to_IDN,0.0
pct_usda_total_to_PHL,0.0
pct_usda_total_to_ISR,0.0
pct_usda_total_to_PER,0.0
pct_usda_total_to_HND,0.0
pct_usda_total_to_KGZ,0.0
pct_usda_total_to_ARE,0.0
pct_usda_total_to_DZA,0.0
pct_usda_total_to_MDG,0.0
pct_usda_total_to_EGY,0.0
pct_usda_total_to_GBR,2.962564209963301e-05
pct_usda_total_to_IRQ,0.0
pct_usda_total_to_KWT,0.0
pct_usda_total_to_JOR,0.0
pct_usda_total_to_BIH,0.0
pct_usda_total_to_SAU,0.0
pct_usda_total_to_HUN,0.0
pct_usda_total_to_ZAF,0.0
pct_usda_total_to_KEN,0.0
pct_usda_total_to_BHR,0.0
pct_usda_total_to_GIB,0.0
pct_usda_total_to_SEN,0.0
pct_usda_total_to_TZA,0.0
pct_usda_total_to_JPN,0.0
pct_usda_total_to_AFG,0.0
pct_usda_total_to_COL,0.0
pct_usda_total_to_GUY,0.0
pct_usda_total_to_ECU,0.0
pct_usda_total_to_KOR,0.0
pct_usda_total_to_SLV,0.0
pct_usda_total_to_CHN,0.0
pct_usda_total_to_IND,6.596192014524224e-05
pct_usda_total_to_ABW,0.0
pct_usda_total_to_UGA,0.0
pct_usda_total_to_SDN,0.0
pct_usda_total_to_KAZ,0.0
pct_usda_total_to_GHA,0.0
pct_usda_total_to_LBR,0.0
pct_usda_total_to_PAK,0.0
pct_usda_total_to_ARM,0.0
pct_usda_total_to_MKD,0.0
pct_usda_total_to_AZE,0.0
pct_usda_total_to_GEO,0.0
pct_usda_total_to_LKA,0.0
pct_usda_total_to_ZWE,0.0
pct_usda_total_to_AUS,0.0
pct_usda_total_to_JAM,0.0
pct_usda_total_to_NAM,0.0
pct_usda_total_to_MAR,0.0
pct_usda_total_to_BGD,0.0
pct_usda_total_to_NGA,0.0
pct_usda_total_to_UZB,0.0
pct_usda_total_to_PAN,0.0
pct_usda_total_to_MEX,0.0
pct_usda_total_to_HKG,0.0
pct_usda_total_to_MWI,0.0
pct_usda_total_to_PRT,0.0
pct_usda_total_to_GIN,0.0
pct_usda_total_to_COD,0.0
pct_usda_total_to_SLE,0.0
pct_usda_total_to_BOL,0.0
pct_usda_total_to_DOM,0.0
pct_usda_total_to_NIC,0.0
pct_usda_total_to_BEN,0.0
pct_usda_total_to_KHM,0.0
pct_usda_total_to_BRB,0.0
pct_usda_total_to_COG,0.0
pct_usda_total_to_SGP,0.0
pct_usda_total_to_ZMB,0.0
pct_usda_total_to_VEN,0.0
pct_usda_total_to_NPL,0.0
pct_usda_total_to_SRB,0.0
pct_usda_total_to_TJK,0.0
pct_usda_total_to_BGR,0.0
pct_usda_total_to_BLR,0.0
pct_usda_total_to_LUX,0.0
pct_usda_total_to_MHL,0.0
pct_usda_total_to_IRL,0.0
pct_usda_total_to_TTO,0.0
pct_usda_total_to_CHL,0.0
pct_usda_total_to_CIV,0.0
pct_usda_total_to_NOR,0.0
pct_usda_total_to_RWA,0.0
pct_usda_total_to_SWE,0.0
pct_usda_total_to_LTU,0.0
pct_usda_total_to_MLT,0.0
pct_usda_total_to_LAO,0.0
pct_usda_total_to_ESP,0.0
pct_usda_total_to_MUS,0.0
pct_usda_total_to_QAT,0.0
pct_usda_total_to_DEU,0.0
pct_usda_total_to_ALB,0.0
pct_usda_total_to_MDA,0.0
pct_usda_total_to_CZE,0.0
pct_usda_total_to_BWA,0.0
pct_usda_total_to_BMU,0.0
pct_usda_total_to_SSD,0.0
pct_usda_total_to_POL,0.0
pct_usda_total_to_SVN,0.0
pct_usda_total_to_XKS,0.0
pct_usda_total_to_BFA,0.0
pct_usda_total_to_SVK,0.0
pct_usda_total_to_BDI,0.0
pct_usda_total_to_KNA,0.0
pct_usda_total_to_VNM,0.0
pct_usda_total_to_TLS,0.0
pct_usda_total_to_ARG,0.0
pct_usda_total_to_ROU,0.0
pct_usda_total_to_URY,0.0
pct_usda_total_to_MNG,0.0
pct_usda_total_to_LBN,0.0
pct_usda_total_to_GRC,0.0
pct_usda_total_to_IRN,0.0
pct_usda_total_to_CMR,0.0
pct_usda_total_to_TWN,0.0
pct_usda_total_to_NER,0.0
pct_usda_total_to_STP,0.0
pct_usda_total_to_MNE,0.0
pct_usda_total_to_VGB,0.0
pct_usda_total_to_UMI,0.0
pct_usda_total_to_NZL,0.0
pct_usda_total_to_ISL,0.0
pct_usda_total_to_OMN,0.0
pct_usda_total_to_PLW,0.0
pct_usda_total_to_GMB,0.0
pct_usda_total_to_SWZ,0.0
pct_usda_total_to_WSM,0.0
pct_usda_total_to_SOM,0.0
pct_usda_total_to_TUN,0.0
pct_usda_total_to_SLB,0.0
pct_usda_total_to_TCA,0.0
pct_usda_total_to_ATA,0.0
pct_usda_total_to_GAB,0.0
pct_usda_total_to_NCL,0.0
pct_usda_total_to_CYP,0.0
pct_usda_total_to_COK,0.0
pct_usda_total_to_PYF,0.0
pct_usda_total_to_CYM,0.0
pct_usda_total_to_TON,0.0
pct_usda_total_to_MCO,0.0
pct_usda_total_to_TKM,0.0
pct_usda_total_to_BLZ,0.0
pct_usda_total_to_MSR,0.0
pct_usda_total_to_GRL,0.0
pct_usda_total_to_PNG,0.0
pct_usda_total_to_KIR,0.0
pct_usda_total_to_BHS,0.0
pct_usda_total_to_AIA,0.0
pct_usda_total_to_DMA,0.0
pct_usda_total_to_MRT,0.0
pct_usda_total_to_DJI,0.0
pct_usda_total_to_LVA,0.0
pct_usda_total_to_TGO,0.0
pct_usda_total_to_TUV,0.0
pct_usda_total_to_ATG,0.0
pct_usda_total_to_VCT,0.0
pct_usda_total_to_GNB,0.0
pct_usda_total_to_LCA,0.0
pct_usda_total_to_SYC,0.0
pct_usda_total_to_BRN,0.0
pct_usda_total_to_EST,0.0
pct_usda_total_to_BTN,0.0
pct_usda_total_to_GRD,0.0
pct_usda_total_to_LIE,0.0
pct_usda_total_to_YEM,0.0
pct_usda_total_to_MDV,0.0
pct_usda_total_to_TCD,0.0
pct_usda_total_to_IMN,0.0
pct_usda_total_to_CUW,0.0
pct_usda_total_to_SYR,0.0
pct_usda_total_to_MMR,0.0
pct_usda_total_to_SPM,0.0
pct_usda_total_to_AND,0.0
pct_usda_total_to_LSO,0.0
pct_usda_total_to_MAC,0.0
pct_usda_total_to_CUB,0.0
pct_usda_total_to_CAF,0.0
pct_usda_total_to_ERI,0.0
pct_usda_total_to_SUR,0.0
pct_usda_total_to_LBY,0.0
pct_usda_total_to_CPV,0.0
pct_usda_total_to_XWB,0.0
pct_usda_total_to_GNQ,0.0
pct_usda_total_to_TKL,0.0
pct_usda_total_to_XAC,0.0
pct_usda_total_to_COM,0.0
pct_usda_total_to_FLK,0.0
pct_doc_total_to_USA,0.9969806107436124
pct_doc_total_to_AGO,0.0
pct_doc_total_to_DNK,2.1020861081937648e-05
pct_doc_total_to_CHE,0.00010048813185270462
pct_doc_total_to_ETH,0.0
pct_doc_total_to_TUR,0.0
pct_doc_total_to_RUS,0.0002520493567195464
pct_doc_total_to_UKR,0.0
pct_doc_total_to_FIN,0.0
pct_doc_total_to_FJI,0.0
pct_doc_total_to_FRA,0.0
pct_doc_total_to_ITA,0.0
pct_doc_total_to_THA,0.0
pct_doc_total_to_BEL,0.0
pct_doc_total_to_MYS,0.0
pct_doc_total_to_MLI,0.0
pct_doc_total_to_CAN,0.0013959943167650784
pct_doc_total_to_CRI,0.0
pct_doc_total_to_GTM,0.0
pct_doc_total_to_VUT,0.0
pct_doc_total_to_NLD,2.6126914281703203e-06
pct_doc_total_to_PRY,0.0
pct_doc_total_to_HRV,0.0
pct_doc_total_to_MOZ,0.0
pct_doc_total_to_AUT,0.0
pct_doc_total_to_HTI,0.0
pct_doc_total_to_BRA,0.0
pct_doc_total_to_IDN,0.0
pct_doc_total_to_PHL,0.0
pct_doc_total_to_ISR,0.0
pct_doc_total_to_PER,0.0
pct_doc_total_to_HND,0.0
pct_doc_total_to_KGZ,0.0
pct_doc_total_to_ARE,0.0
pct_doc_total_to_DZA,0.0
pct_doc_total_to_MDG,0.0
pct_doc_total_to_EGY,0.0
pct_doc_total_to_GBR,6.909187115697522e-05
pct_doc_total_to_IRQ,0.0
pct_doc_total_to_KWT,0.0
pct_doc_total_to_JOR,0.0
pct_doc_total_to_BIH,0.0
pct_doc_total_to_SAU,0.0
pct_doc_total_to_HUN,0.0
pct_doc_total_to_ZAF,0.0
pct_doc_total_to_KEN,0.0
pct_doc_total_to_BHR,0.0
pct_doc_total_to_GIB,0.0
pct_doc_total_to_SEN,0.0
pct_doc_total_to_TZA,0.0
pct_doc_total_to_JPN,0.00012241420258738792
pct_doc_total_to_AFG,0.0
pct_doc_total_to_COL,0.0
pct_doc_total_to_GUY,0.0
pct_doc_total_to_ECU,1.3503092717707184e-05
pct_doc_total_to_KOR,0.0
pct_doc_total_to_SLV,0.0
pct_doc_total_to_CHN,0.0
pct_doc_total_to_IND,0.0
pct_doc_total_to_ABW,0.0
pct_doc_total_to_UGA,0.0
pct_doc_total_to_SDN,0.0
pct_doc_total_to_KAZ,0.0
pct_doc_total_to_GHA,0.0
pct_doc_total_to_LBR,0.0
pct_doc_total_to_PAK,0.0
pct_doc_total_to_ARM,0.0
pct_doc_total_to_MKD,0.0
pct_doc_total_to_AZE,0.0
pct_doc_total_to_GEO,0.0
pct_doc_total_to_LKA,0.0
pct_doc_total_to_ZWE,0.0
pct_doc_total_to_AUS,0.00010573913918266771
pct_doc_total_to_JAM,0.0
pct_doc_total_to_NAM,0.0
pct_doc_total_to_MAR,0.0002260982966685854
pct_doc_total_to_BGD,0.0
pct_doc_total_to_NGA,0.0
pct_doc_total_to_UZB,0.0
pct_doc_total_to_PAN,0.0
pct_doc_total_to_MEX,6.280508240794039e-06
