feature,value
pct_total_to_SVN,2.6712563593951643e-07
pct_total_to_XKS,0.0
pct_total_to_BFA,2.4076096783305857e-06
pct_total_to_SVK,0.0
pct_total_to_BDI,0.0
pct_total_to_KNA,0.0007047013495417915
pct_total_to_VNM,3.57294161129215e-05
pct_total_to_TLS,0.0
pct_total_to_ARG,1.2094393616145802e-06
pct_total_to_ROU,1.562808920671618e-05
pct_total_to_URY,1.0578029967293658e-06
pct_total_to_MNG,5.509283096601831e-06
pct_total_to_LBN,1.1028009761649917e-05
pct_total_to_GRC,4.9691132788135674e-05
pct_total_to_IRN,0.0
pct_total_to_CMR,3.460337070636884e-06
pct_total_to_TWN,0.0
pct_total_to_NER,0.0
pct_total_to_STP,0.0
pct_total_to_MNE,0.0
pct_total_to_VGB,0.0
pct_total_to_UMI,0.0
pct_total_to_NZL,5.271271678994025e-06
pct_total_to_ISL,1.5114062363967618e-07
pct_total_to_OMN,0.0
pct_total_to_PLW,0.0
pct_total_to_GMB,0.0
pct_total_to_SWZ,0.0
pct_total_to_WSM,1.622346476960757e-07
pct_total_to_SOM,0.0
pct_total_to_TUN,0.0
pct_total_to_SLB,4.534218709190286e-06
pct_total_to_TCA,0.0
pct_total_to_ATA,0.0
pct_total_to_GAB,1.6683597284216198e-07
pct_total_to_NCL,0.0
pct_total_to_CYP,6.204479786657294e-07
pct_total_to_COK,0.0
pct_total_to_PYF,0.0
pct_total_to_CYM,0.0
pct_total_to_TON,0.0
pct_total_to_MCO,0.0
pct_total_to_TKM,0.0
pct_total_to_BLZ,0.0
pct_total_to_MSR,0.0
pct_total_to_GRL,-7.414883425450694e-07
pct_total_to_PNG,0.0
pct_total_to_KIR,0.0
pct_total_to_BHS,0.0
pct_total_to_AIA,0.0
pct_total_to_DMA,0.0
pct_total_to_MRT,0.0
pct_total_to_DJI,6.696681016508542e-06
pct_total_to_LVA,6.847200754466306e-06
pct_total_to_TGO,0.0
pct_total_to_TUV,0.0
pct_total_to_ATG,9.525900789575724e-07
pct_total_to_VCT,0.0
pct_total_to_GNB,0.0
pct_total_to_LCA,0.0
pct_total_to_SYC,0.0
pct_total_to_BRN,0.0
pct_total_to_EST,2.1559813973765874e-06
pct_total_to_BTN,0.0
pct_total_to_GRD,0.0
pct_total_to_LIE,0.0
pct_total_to_YEM,0.0
pct_total_to_MDV,0.0
pct_total_to_TCD,0.0
pct_total_to_IMN,0.0
pct_total_to_CUW,0.0
pct_total_to_SYR,0.0
pct_total_to_MMR,0.0
pct_total_to_SPM,0.0
pct_total_to_AND,0.0
pct_total_to_LSO,0.0
pct_total_to_MAC,0.0
pct_total_to_CUB,0.0
pct_total_to_CAF,0.0
pct_total_to_ERI,0.0
pct_total_to_SUR,0.0
pct_total_to_LBY,0.0
pct_total_to_CPV,0.0
pct_total_to_XWB,0.0
pct_total_to_GNQ,0.0
pct_total_to_TKL,0.0
pct_total_to_XAC,0.0
pct_total_to_COM,0.0
pct_total_to_FLK,0.0
pct_dos_total_to_USA,0.9725009250718419
pct_dos_total_to_AGO,0.0
pct_dos_total_to_DNK,0.00022943868305976266
pct_dos_total_to_CHE,0.0
pct_dos_total_to_ETH,0.0
pct_dos_total_to_TUR,0.0012043592254880392
pct_dos_total_to_RUS,0.0003328158173672608
pct_dos_total_to_UKR,0.0004901185976694056
pct_dos_total_to_FIN,0.0
pct_dos_total_to_FJI,0.0
pct_dos_total_to_FRA,3.5382187540896754e-05
pct_dos_total_to_ITA,-8.611507240543117e-07
pct_dos_total_to_THA,0.0
pct_dos_total_to_BEL,2.5705699367348517e-05
pct_dos_total_to_MYS,0.0
pct_dos_total_to_MLI,6.459520907510661e-06
pct_dos_total_to_CAN,0.0027070989844715466
pct_dos_total_to_CRI,0.0
pct_dos_total_to_GTM,0.0
pct_dos_total_to_VUT,0.0
pct_dos_total_to_NLD,8.615670221001157e-05
pct_dos_total_to_PRY,0.0
pct_dos_total_to_HRV,0.0
pct_dos_total_to_MOZ,0.0
pct_dos_total_to_AUT,0.0
pct_dos_total_to_HTI,0.0
pct_dos_total_to_BRA,0.0
