feature,value
pct_total_to_SYR,0.0
pct_total_to_MMR,0.0
pct_total_to_SPM,0.0
pct_total_to_AND,0.0
pct_total_to_LSO,1.5762602413985963e-06
pct_total_to_MAC,0.0
pct_total_to_CUB,0.0
pct_total_to_CAF,0.0
pct_total_to_ERI,0.0
pct_total_to_SUR,0.0
pct_total_to_LBY,0.0
pct_total_to_CPV,0.0
pct_total_to_XWB,0.0
pct_total_to_GNQ,0.0
pct_total_to_TKL,0.0
pct_total_to_XAC,0.0
pct_total_to_COM,0.0
pct_total_to_FLK,0.0
pct_dos_total_to_USA,0.9573339370202165
pct_dos_total_to_AGO,0.001393893262146433
pct_dos_total_to_DNK,2.158860920673613e-05
pct_dos_total_to_CHE,0.00027647475891026094
pct_dos_total_to_ETH,6.894749850511954e-05
pct_dos_total_to_TUR,5.2147555388697374e-05
pct_dos_total_to_RUS,0.00027949980973337383
pct_dos_total_to_UKR,0.0002923506047163704
pct_dos_total_to_FIN,-6.414990121488249e-06
pct_dos_total_to_FJI,0.0
pct_dos_total_to_FRA,0.0008045635399509025
pct_dos_total_to_ITA,0.0003771474224736751
pct_dos_total_to_THA,0.000231650327546193
pct_dos_total_to_BEL,0.0028195544463581012
pct_dos_total_to_MYS,0.0016479633494197777
pct_dos_total_to_MLI,0.00034062403701817204
pct_dos_total_to_CAN,0.004588998834768704
pct_dos_total_to_CRI,0.0
pct_dos_total_to_GTM,0.0
pct_dos_total_to_VUT,0.0
pct_dos_total_to_NLD,0.0
pct_dos_total_to_PRY,0.0004751236499619764
pct_dos_total_to_HRV,0.0
pct_dos_total_to_MOZ,8.494271380388854e-05
pct_dos_total_to_AUT,5.800792096213899e-05
pct_dos_total_to_HTI,0.00026206373374269685
pct_dos_total_to_BRA,0.0
pct_dos_total_to_IDN,0.003824923940172704
pct_dos_total_to_PHL,0.0009756978222881217
pct_dos_total_to_ISR,9.325024299213176e-05
pct_dos_total_to_PER,0.0017049758273233815
pct_dos_total_to_HND,0.0011342146632031252
pct_dos_total_to_KGZ,0.0
pct_dos_total_to_ARE,0.0007444635966758861
pct_dos_total_to_DZA,0.0
pct_dos_total_to_MDG,0.0
pct_dos_total_to_EGY,-3.412252462302692e-08
pct_dos_total_to_GBR,0.00133207867684499
pct_dos_total_to_IRQ,6.477167295703513e-05
pct_dos_total_to_KWT,4.494590755172591e-05
pct_dos_total_to_JOR,0.0003431585988036494
pct_dos_total_to_BIH,0.0
pct_dos_total_to_SAU,3.496400091611103e-05
pct_dos_total_to_HUN,4.9245775894755157e-05
pct_dos_total_to_ZAF,0.0003287593384891401
pct_dos_total_to_KEN,0.00011294966604105414
pct_dos_total_to_BHR,-5.2809576874024903e-05
pct_dos_total_to_GIB,0.00023189470416601495
pct_dos_total_to_SEN,0.0012893185543694534
pct_dos_total_to_TZA,0.0
pct_dos_total_to_JPN,0.0010689608834808075
pct_dos_total_to_AFG,0.00014170149815486015
pct_dos_total_to_COL,0.0004473905829104915
pct_dos_total_to_GUY,1.6319468297969397e-05
pct_dos_total_to_ECU,0.0
pct_dos_total_to_KOR,0.0014387709098130327
pct_dos_total_to_SLV,0.0007771657637935395
pct_dos_total_to_CHN,0.00015276317499247002
pct_dos_total_to_IND,9.3028387238561e-07
pct_dos_total_to_ABW,0.00010851621543206588
pct_dos_total_to_UGA,2.139973361500754e-05
pct_dos_total_to_SDN,-1.0444459710700414e-05
pct_dos_total_to_KAZ,0.0
pct_dos_total_to_GHA,0.0
pct_dos_total_to_LBR,0.0
pct_dos_total_to_PAK,6.582828434992728e-07
pct_dos_total_to_ARM,0.0
pct_dos_total_to_MKD,9.269753227264008e-05
pct_dos_total_to_AZE,8.159734148984699e-07
pct_dos_total_to_GEO,9.965947679207491e-05
pct_dos_total_to_LKA,2.8566502297462152e-05
pct_dos_total_to_ZWE,0.0009441789649808739
pct_dos_total_to_AUS,0.002180017657405664
pct_dos_total_to_JAM,0.0
pct_dos_total_to_NAM,0.0
pct_dos_total_to_MAR,0.0
pct_dos_total_to_BGD,6.795978494020534e-05
pct_dos_total_to_NGA,0.0
pct_dos_total_to_UZB,2.049483393376541e-05
pct_dos_total_to_PAN,-3.0561913358015414e-06
pct_dos_total_to_MEX,0.00026974297823734855
pct_dos_total_to_HKG,4.8863900336582675e-06
pct_dos_total_to_MWI,0.0
pct_dos_total_to_PRT,0.0002011558432640087
pct_dos_total_to_GIN,0.0
pct_dos_total_to_COD,0.0004982781566595435
pct_dos_total_to_SLE,0.00011853868336434135
pct_dos_total_to_BOL,2.1972680475188705e-05
pct_dos_total_to_DOM,3.0228833010053862e-05
pct_dos_total_to_NIC,0.0
pct_dos_total_to_BEN,6.54766739875074e-07
pct_dos_total_to_KHM,0.0002109736353920671
pct_dos_total_to_BRB,2.7117496707285452e-05
pct_dos_total_to_COG,0.0
pct_dos_total_to_SGP,0.0001073134854543858
pct_dos_total_to_ZMB,6.928470322779638e-05
pct_dos_total_to_VEN,0.0
pct_dos_total_to_NPL,6.11870720736256e-05
pct_dos_total_to_SRB,0.0004058375966690753
pct_dos_total_to_TJK,2.086607216578367e-06
pct_dos_total_to_BGR,0.0
pct_dos_total_to_BLR,0.0
pct_dos_total_to_LUX,0.0
pct_dos_total_to_MHL,0.0
pct_dos_total_to_IRL,0.0
pct_dos_total_to_TTO,0.0011081044485868313
pct_dos_total_to_CHL,0.0
pct_dos_total_to_CIV,0.00038460089454236447
pct_dos_total_to_NOR,0.0
pct_dos_total_to_RWA,0.0
pct_dos_total_to_SWE,7.483170533815645e-05
pct_dos_total_to_LTU,0.0
pct_dos_total_to_MLT,3.8957983079715255e-05
pct_dos_total_to_LAO,0.0
pct_dos_total_to_ESP,0.00067696985124263
pct_dos_total_to_MUS,0.0
pct_dos_total_to_QAT,0.0
pct_dos_total_to_DEU,0.002187500578696691
pct_dos_total_to_ALB,0.0
pct_dos_total_to_MDA,0.0
pct_dos_total_to_CZE,2.1754474348164584e-05
pct_dos_total_to_BWA,2.947247016208379e-05
pct_dos_total_to_BMU,0.0
pct_dos_total_to_SSD,0.0
pct_dos_total_to_POL,0.0001070351495046238
pct_dos_total_to_SVN,3.951771117057507e-05
pct_dos_total_to_XKS,1.4838995805738155e-06
pct_dos_total_to_BFA,0.0
pct_dos_total_to_SVK,0.0
pct_dos_total_to_BDI,0.0
pct_dos_total_to_KNA,0.0
pct_dos_total_to_VNM,6.38439408560561e-05
pct_dos_total_to_TLS,0.0
pct_dos_total_to_ARG,4.929016484852564e-05
pct_dos_total_to_ROU,0.0
pct_dos_total_to_URY,1.7684769851657787e-05
pct_dos_total_to_MNG,0.0
pct_dos_total_to_LBN,0.0002975246773043613
pct_dos_total_to_GRC,0.00022898409732331152
pct_dos_total_to_IRN,0.0
pct_dos_total_to_CMR,0.0003257336052155347
pct_dos_total_to_TWN,0.0
pct_dos_total_to_NER,0.0
pct_dos_total_to_STP,0.0
pct_dos_total_to_MNE,0.0
pct_dos_total_to_VGB,0.0
pct_dos_total_to_UMI,0.0
pct_dos_total_to_NZL,0.0
pct_dos_total_to_ISL,0.0
pct_dos_total_to_OMN,2.9012824919531348e-05
pct_dos_total_to_PLW,0.0
pct_dos_total_to_GMB,0.0
pct_dos_total_to_SWZ,0.0
pct_dos_total_to_WSM,0.0
pct_dos_total_to_SOM,0.0
pct_dos_total_to_TUN,0.0
pct_dos_total_to_SLB,0.0
pct_dos_total_to_TCA,0.0
pct_dos_total_to_ATA,0.0
pct_dos_total_to_GAB,0.00031277293570325203
pct_dos_total_to_NCL,0.0
pct_dos_total_to_CYP,0.00014725149711303494
pct_dos_total_to_COK,0.0
pct_dos_total_to_PYF,0.0
pct_dos_total_to_CYM,0.0
pct_dos_total_to_TON,0.0
pct_dos_total_to_MCO,0.0
pct_dos_total_to_TKM,0.0
pct_dos_total_to_BLZ,0.0
pct_dos_total_to_MSR,0.0
pct_dos_total_to_GRL,0.0
pct_dos_total_to_PNG,0.0
pct_dos_total_to_KIR,0.0
pct_dos_total_to_BHS,0.0
pct_dos_total_to_AIA,0.0
pct_dos_total_to_DMA,0.0
pct_dos_total_to_MRT,0.0
pct_dos_total_to_DJI,0.0
pct_dos_total_to_LVA,0.0003547956704216851
pct_dos_total_to_TGO,1.4943870643373017e-05
pct_dos_total_to_TUV,0.0
pct_dos_total_to_ATG,0.0
pct_dos_total_to_VCT,0.0
pct_dos_total_to_GNB,8.71282169983526e-05
pct_dos_total_to_LCA,0.0
pct_dos_total_to_SYC,0.0
pct_dos_total_to_BRN,0.0
pct_dos_total_to_EST,0.0
pct_dos_total_to_BTN,0.0
pct_dos_total_to_GRD,0.0
pct_dos_total_to_LIE,0.0
pct_dos_total_to_YEM,0.0
pct_dos_total_to_MDV,0.0
pct_dos_total_to_TCD,0.0
pct_dos_total_to_IMN,0.0
pct_dos_total_to_CUW,0.0
pct_dos_total_to_SYR,0.0
pct_dos_total_to_MMR,0.0
pct_dos_total_to_SPM,0.0
pct_dos_total_to_AND,0.0
pct_dos_total_to_LSO,0.0001162453678279488
pct_dos_total_to_MAC,0.0
pct_dos_total_to_CUB,0.0
pct_dos_total_to_CAF,0.0
pct_dos_total_to_ERI,0.0
pct_dos_total_to_SUR,0.0
pct_dos_total_to_LBY,0.0
pct_dos_total_to_CPV,0.0
pct_dos_total_to_XWB,0.0
pct_dos_total_to_GNQ,0.0
pct_dos_total_to_TKL,0.0
pct_dos_total_to_XAC,0.0
pct_dos_total_to_COM,0.0
pct_dos_total_to_FLK,0.0
pct_usda_total_to_USA,0.9968561708395346
pct_usda_total_to_AGO,0.0
pct_usda_total_to_DNK,0.0
pct_usda_total_to_CHE,0.0
pct_usda_total_to_ETH,0.0
pct_usda_total_to_TUR,0.0
pct_usda_total_to_RUS,0.0
pct_usda_total_to_UKR,4.741926572810457e-06
pct_usda_total_to_FIN,0.0
pct_usda_total_to_FJI,0.0
pct_usda_total_to_FRA,1.104334533158719e-05
pct_usda_total_to_ITA,0.0
pct_usda_total_to_THA,0.0
pct_usda_total_to_BEL,0.0
pct_usda_total_to_MYS,0.0
pct_usda_total_to_MLI,0.0
pct_usda_total_to_CAN,0.002486883027145856
pct_usda_total_to_CRI,0.0
pct_usda_total_to_GTM,0.0
pct_usda_total_to_VUT,0.0
pct_usda_total_to_NLD,3.1554435201342415e-05
pct_usda_total_to_PRY,0.0
pct_usda_total_to_HRV,0.0
pct_usda_total_to_MOZ,0.0
pct_usda_total_to_AUT,0.0
pct_usda_total_to_HTI,0.0
pct_usda_total_to_BRA,0.0
pct_usda_total_to_IDN,0.0
pct_usda_total_to_PHL,0.0
pct_usda_total_to_ISR,0.0
pct_usda_total_to_PER,0.0
pct_usda_total_to_HND,0.0
pct_usda_total_to_KGZ,0.0
pct_usda_total_to_ARE,0.0
pct_usda_total_to_DZA,0.0
pct_usda_total_to_MDG,0.0
pct_usda_total_to_EGY,0.0
pct_usda_total_to_GBR,0.0001904801485877554
pct_usda_total_to_IRQ,0.0
pct_usda_total_to_KWT,0.0
pct_usda_total_to_JOR,0.0
pct_usda_total_to_BIH,0.0
pct_usda_total_to_SAU,0.0
pct_usda_total_to_HUN,0.0
pct_usda_total_to_ZAF,0.0
pct_usda_total_to_KEN,0.0
pct_usda_total_to_BHR,0.0
pct_usda_total_to_GIB,0.0
pct_usda_total_to_SEN,0.0
pct_usda_total_to_TZA,0.0
pct_usda_total_to_JPN,0.0
pct_usda_total_to_AFG,0.0
pct_usda_total_to_COL,0.0
pct_usda_total_to_GUY,0.0
pct_usda_total_to_ECU,0.0
pct_usda_total_to_KOR,0.0
pct_usda_total_to_SLV,0.0
pct_usda_total_to_CHN,0.0
pct_usda_total_to_IND,0.0
pct_usda_total_to_ABW,0.0
pct_usda_total_to_UGA,0.0
pct_usda_total_to_SDN,0.0
pct_usda_total_to_KAZ,0.0
pct_usda_total_to_GHA,0.0
pct_usda_total_to_LBR,0.0
pct_usda_total_to_PAK,0.0
pct_usda_total_to_ARM,0.0
pct_usda_total_to_MKD,0.0
pct_usda_total_to_AZE,0.0
pct_usda_total_to_GEO,0.0
pct_usda_total_to_LKA,0.0
pct_usda_total_to_ZWE,0.0
pct_usda_total_to_AUS,3.459949896351896e-05
pct_usda_total_to_JAM,0.0
pct_usda_total_to_NAM,0.0
pct_usda_total_to_MAR,0.0
pct_usda_total_to_BGD,0.0
pct_usda_total_to_NGA,0.0
pct_usda_total_to_UZB,0.0
pct_usda_total_to_PAN,0.0
pct_usda_total_to_MEX,0.0002772022865850188
pct_usda_total_to_HKG,9.569228765121192e-05
pct_usda_total_to_MWI,0.0
pct_usda_total_to_PRT,0.0
pct_usda_total_to_GIN,0.0
pct_usda_total_to_COD,0.0
pct_usda_total_to_SLE,0.0
pct_usda_total_to_BOL,0.0
pct_usda_total_to_DOM,0.0
pct_usda_total_to_NIC,0.0
pct_usda_total_to_BEN,0.0
pct_usda_total_to_KHM,0.0
pct_usda_total_to_BRB,0.0
pct_usda_total_to_COG,0.0
pct_usda_total_to_SGP,0.0
pct_usda_total_to_ZMB,0.0
pct_usda_total_to_VEN,0.0
pct_usda_total_to_NPL,0.0
pct_usda_total_to_SRB,0.0
pct_usda_total_to_TJK,0.0
pct_usda_total_to_BGR,0.0
pct_usda_total_to_BLR,0.0
pct_usda_total_to_LUX,0.0
pct_usda_total_to_MHL,0.0
pct_usda_total_to_IRL,0.0
pct_usda_total_to_TTO,0.0
pct_usda_total_to_CHL,0.0
pct_usda_total_to_CIV,0.0
pct_usda_total_to_NOR,0.0
pct_usda_total_to_RWA,0.0
pct_usda_total_to_SWE,0.0
pct_usda_total_to_LTU,0.0
pct_usda_total_to_MLT,0.0
pct_usda_total_to_LAO,0.0
pct_usda_total_to_ESP,0.0
pct_usda_total_to_MUS,0.0
pct_usda_total_to_QAT,0.0
pct_usda_total_to_DEU,1.163220442625367e-05
pct_usda_total_to_ALB,0.0
pct_usda_total_to_MDA,0.0
pct_usda_total_to_CZE,0.0
pct_usda_total_to_BWA,0.0
pct_usda_total_to_BMU,0.0
pct_usda_total_to_SSD,0.0
pct_usda_total_to_POL,0.0
pct_usda_total_to_SVN,0.0
pct_usda_total_to_XKS,0.0
pct_usda_total_to_BFA,0.0
pct_usda_total_to_SVK,0.0
pct_usda_total_to_BDI,0.0
pct_usda_total_to_KNA,0.0
pct_usda_total_to_VNM,0.0
pct_usda_total_to_TLS,0.0
pct_usda_total_to_ARG,0.0
pct_usda_total_to_ROU,0.0
pct_usda_total_to_URY,0.0
pct_usda_total_to_MNG,0.0
pct_usda_total_to_LBN,0.0
pct_usda_total_to_GRC,0.0
pct_usda_total_to_IRN,0.0
pct_usda_total_to_CMR,0.0
pct_usda_total_to_TWN,0.0
pct_usda_total_to_NER,0.0
pct_usda_total_to_STP,0.0
pct_usda_total_to_MNE,0.0
pct_usda_total_to_VGB,0.0
pct_usda_total_to_UMI,0.0
pct_usda_total_to_NZL,0.0
pct_usda_total_to_ISL,0.0
pct_usda_total_to_OMN,0.0
pct_usda_total_to_PLW,0.0
pct_usda_total_to_GMB,0.0
pct_usda_total_to_SWZ,0.0
pct_usda_total_to_WSM,0.0
pct_usda_total_to_SOM,0.0
pct_usda_total_to_TUN,0.0
pct_usda_total_to_SLB,0.0
pct_usda_total_to_TCA,0.0
pct_usda_total_to_ATA,0.0
pct_usda_total_to_GAB,0.0
pct_usda_total_to_NCL,0.0
pct_usda_total_to_CYP,0.0
pct_usda_total_to_COK,0.0
pct_usda_total_to_PYF,0.0
pct_usda_total_to_CYM,0.0
pct_usda_total_to_TON,0.0
pct_usda_total_to_MCO,0.0
pct_usda_total_to_TKM,0.0
pct_usda_total_to_BLZ,0.0
pct_usda_total_to_MSR,0.0
pct_usda_total_to_GRL,0.0
pct_usda_total_to_PNG,0.0
pct_usda_total_to_KIR,0.0
pct_usda_total_to_BHS,0.0
pct_usda_total_to_AIA,0.0
pct_usda_total_to_DMA,0.0
pct_usda_total_to_MRT,0.0
pct_usda_total_to_DJI,0.0
pct_usda_total_to_LVA,0.0
pct_usda_total_to_TGO,0.0
pct_usda_total_to_TUV,0.0
pct_usda_total_to_ATG,0.0
pct_usda_total_to_VCT,0.0
pct_usda_total_to_GNB,0.0
pct_usda_total_to_LCA,0.0
pct_usda_total_to_SYC,0.0
pct_usda_total_to_BRN,0.0
pct_usda_total_to_EST,0.0
pct_usda_total_to_BTN,0.0
pct_usda_total_to_GRD,0.0
pct_usda_total_to_LIE,0.0
pct_usda_total_to_YEM,0.0
pct_usda_total_to_MDV,0.0
pct_usda_total_to_TCD,0.0
pct_usda_total_to_IMN,0.0
pct_usda_total_to_CUW,0.0
pct_usda_total_to_SYR,0.0
pct_usda_total_to_MMR,0.0
pct_usda_total_to_SPM,0.0
pct_usda_total_to_AND,0.0
pct_usda_total_to_LSO,0.0
pct_usda_total_to_MAC,0.0
pct_usda_total_to_CUB,0.0
pct_usda_total_to_CAF,0.0
pct_usda_total_to_ERI,0.0
pct_usda_total_to_SUR,0.0
pct_usda_total_to_LBY,0.0
pct_usda_total_to_CPV,0.0
pct_usda_total_to_XWB,0.0
pct_usda_total_to_GNQ,0.0
pct_usda_total_to_TKL,0.0
pct_usda_total_to_XAC,0.0
pct_usda_total_to_COM,0.0
pct_usda_total_to_FLK,0.0
pct_doc_total_to_USA,0.9953007686589721
pct_doc_total_to_AGO,0.0
pct_doc_total_to_DNK,0.0
pct_doc_total_to_CHE,0.0
pct_doc_total_to_ETH,0.0
pct_doc_total_to_TUR,0.0
pct_doc_total_to_RUS,0.0
pct_doc_total_to_UKR,8.257709292199751e-05
pct_doc_total_to_FIN,0.0016979759043750668
pct_doc_total_to_FJI,0.0
pct_doc_total_to_FRA,-1.3379466295219008e-06
pct_doc_total_to_ITA,0.0
pct_doc_total_to_THA,0.0
pct_doc_total_to_BEL,0.0
pct_doc_total_to_MYS,0.0
pct_doc_total_to_MLI,0.0
pct_doc_total_to_CAN,0.00244543676871652
pct_doc_total_to_CRI,0.0
pct_doc_total_to_GTM,0.0
pct_doc_total_to_VUT,0.0
pct_doc_total_to_NLD,0.0
pct_doc_total_to_PRY,0.0
pct_doc_total_to_HRV,0.0
pct_doc_total_to_MOZ,0.0
pct_doc_total_to_AUT,0.0
pct_doc_total_to_HTI,0.0
pct_doc_total_to_BRA,0.0
pct_doc_total_to_IDN,0.0
pct_doc_total_to_PHL,0.0
pct_doc_total_to_ISR,0.0
pct_doc_total_to_PER,0.0
pct_doc_total_to_HND,0.0
pct_doc_total_to_KGZ,0.0
pct_doc_total_to_ARE,0.0
pct_doc_total_to_DZA,0.0
pct_doc_total_to_MDG,0.0
pct_doc_total_to_EGY,0.0
pct_doc_total_to_GBR,0.00010112200625926525
pct_doc_total_to_IRQ,0.0
pct_doc_total_to_KWT,0.0
pct_doc_total_to_JOR,0.0
pct_doc_total_to_BIH,0.0
pct_doc_total_to_SAU,0.0
pct_doc_total_to_HUN,0.0
pct_doc_total_to_ZAF,0.0
pct_doc_total_to_KEN,0.0
pct_doc_total_to_BHR,0.0
pct_doc_total_to_GIB,0.0
pct_doc_total_to_SEN,0.0
pct_doc_total_to_TZA,0.0
pct_doc_total_to_JPN,0.0
pct_doc_total_to_AFG,0.0
